,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,F03,SYBR,cGAS,Unkn-21,A1M,,29.2572560600535,29.242617404576,0.161022498118702,NaN,NaN,NaN,NaN,60,
,F04,SYBR,cGAS,Unkn-22,A2M,,29.3035697422072,29.6606667935459,0.42492625409139,NaN,NaN,NaN,NaN,60,
,F05,SYBR,cGAS,Unkn-22,A2M,,29.5477987902398,29.6606667935459,0.42492625409139,NaN,NaN,NaN,NaN,60,
,F06,SYBR,cGAS,Unkn-22,A2M,,30.1306318481906,29.6606667935459,0.42492625409139,NaN,NaN,NaN,NaN,60,
,F07,SYBR,cGAS,Unkn-23,A3M,,29.5441671849848,29.0517077282024,0.427487371431607,NaN,NaN,NaN,NaN,60,
,F08,SYBR,cGAS,Unkn-23,A3M,,28.8347733117684,29.0517077282024,0.427487371431607,NaN,NaN,NaN,NaN,60,
,F09,SYBR,cGAS,Unkn-23,A3M,,28.776182687854,29.0517077282024,0.427487371431607,NaN,NaN,NaN,NaN,60,
,F10,SYBR,cGAS,Unkn-24,A4M,,28.3800459589155,28.4656506948628,0.153497838810592,NaN,NaN,NaN,NaN,60,
,F11,SYBR,cGAS,Unkn-24,A4M,,28.3740452564893,28.4656506948628,0.153497838810592,NaN,NaN,NaN,NaN,60,
,F12,SYBR,cGAS,Unkn-24,A4M,,28.6428608691837,28.4656506948628,0.153497838810592,NaN,NaN,NaN,NaN,60,
,G01,SYBR,cGAS,Unkn-25,A5M,,28.6219023089503,28.4798330424058,0.184667236795887,NaN,NaN,NaN,NaN,60,
,G02,SYBR,cGAS,Unkn-25,A5M,,28.2710877306316,28.4798330424058,0.184667236795887,NaN,NaN,NaN,NaN,60,
,G03,SYBR,cGAS,Unkn-25,A5M,,28.5465090876356,28.4798330424058,0.184667236795887,NaN,NaN,NaN,NaN,60,
,G04,SYBR,cGAS,Unkn-26,B1M,,28.8584821582809,29.2356222820031,0.332740767371645,NaN,NaN,NaN,NaN,60,
