,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,H02,SYBR,HSP90,Unkn-29,B4M,,23.4948344008222,23.4897908389554,0.106322231532322,NaN,NaN,NaN,NaN,60,
,H03,SYBR,HSP90,Unkn-29,B4M,,23.3810365828518,23.4897908389554,0.106322231532322,NaN,NaN,NaN,NaN,60,
,H04,SYBR,HSP90,Unkn-30,B5M,,25.1837104540597,25.3428262115195,0.178671241986228,NaN,NaN,NaN,NaN,60,
,H05,SYBR,HSP90,Unkn-30,B5M,,25.5361164273787,25.3428262115195,0.178671241986228,NaN,NaN,NaN,NaN,60,
,H06,SYBR,HSP90,Unkn-30,B5M,,25.3086517531202,25.3428262115195,0.178671241986228,NaN,NaN,NaN,NaN,60,
,H07,SYBR,HSP90,Unkn-31,C1M,,23.4706984802961,23.4549852326205,0.0213917075850555,NaN,NaN,NaN,NaN,60,
,H08,SYBR,HSP90,Unkn-31,C1M,,23.4306232902757,23.4549852326205,0.0213917075850555,NaN,NaN,NaN,NaN,60,
,H09,SYBR,HSP90,Unkn-31,C1M,,23.4636339272898,23.4549852326205,0.0213917075850555,NaN,NaN,NaN,NaN,60,
,H10,SYBR,HSP90,Unkn-32,C2M,,24.1160415522122,24.0985753712445,0.018770398357495,NaN,NaN,NaN,NaN,60,
,H11,SYBR,HSP90,Unkn-32,C2M,,24.0787279995738,24.0985753712445,0.018770398357495,NaN,NaN,NaN,NaN,60,
,H12,SYBR,HSP90,Unkn-32,C2M,,24.1009565619474,24.0985753712445,0.018770398357495,NaN,NaN,NaN,NaN,60,
