,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,E12,SYBR,ATP_synthase,Unkn-20,C1PT,,24.1627494104813,24.1324613089582,0.0728077953306989,NaN,NaN,NaN,NaN,60,
,F01,SYBR,ATP_synthase,Unkn-21,C2PT,,25.0702489745987,24.9796393554493,0.119074024228091,NaN,NaN,NaN,NaN,60,
,F02,SYBR,ATP_synthase,Unkn-21,C2PT,,24.8447742537018,24.9796393554493,0.119074024228091,NaN,NaN,NaN,NaN,60,
,F03,SYBR,ATP_synthase,Unkn-21,C2PT,,25.0238948380475,24.9796393554493,0.119074024228091,NaN,NaN,NaN,NaN,60,
,F04,SYBR,ATP_synthase,Unkn-22,C3PT,,24.5856161140442,24.5125189878863,0.172828977203768,NaN,NaN,NaN,NaN,60,
,F05,SYBR,ATP_synthase,Unkn-22,C3PT,,24.3151523195707,24.5125189878863,0.172828977203768,NaN,NaN,NaN,NaN,60,
,F06,SYBR,ATP_synthase,Unkn-22,C3PT,,24.636788530044,24.5125189878863,0.172828977203768,NaN,NaN,NaN,NaN,60,
,F07,SYBR,ATP_synthase,Unkn-23,C4PT,,24.587370674256,24.474342922655,0.18850148688513,NaN,NaN,NaN,NaN,60,
,F08,SYBR,ATP_synthase,Unkn-23,C4PT,,24.2567348008868,24.474342922655,0.18850148688513,NaN,NaN,NaN,NaN,60,
,F09,SYBR,ATP_synthase,Unkn-23,C4PT,,24.5789232928223,24.474342922655,0.18850148688513,NaN,NaN,NaN,NaN,60,
,F10,SYBR,ATP_synthase,Unkn-24,C5PT,,24.5452692933662,24.486028976763,0.112580446515518,NaN,NaN,NaN,NaN,60,
,F11,SYBR,ATP_synthase,Unkn-24,C5PT,,24.5566200733393,24.486028976763,0.112580446515518,NaN,NaN,NaN,NaN,60,
,F12,SYBR,ATP_synthase,Unkn-24,C5PT,,24.3561975635835,24.486028976763,0.112580446515518,NaN,NaN,NaN,NaN,60,
,G01,SYBR,ATP_synthase,Unkn-25,D1PT,,24.6201763656334,24.5623714525217,0.0659351084829147,NaN,NaN,NaN,NaN,60,
,G02,SYBR,ATP_synthase,Unkn-25,D1PT,,24.4905576624307,24.5623714525217,0.0659351084829147,NaN,NaN,NaN,NaN,60,
,G03,SYBR,ATP_synthase,Unkn-25,D1PT,,24.5763803295009,24.5623714525217,0.0659351084829147,NaN,NaN,NaN,NaN,60,
,G04,SYBR,ATP_synthase,Unkn-26,D2PT,,24.2551464800043,24.2852293525611,0.0576946863617682,NaN,NaN,NaN,NaN,60,
,G05,SYBR,ATP_synthase,Unkn-26,D2PT,,24.2487931974192,24.2852293525611,0.0576946863617682,NaN,NaN,NaN,NaN,60,
,G06,SYBR,ATP_synthase,Unkn-26,D2PT,,24.3517483802598,24.2852293525611,0.0576946863617682,NaN,NaN,NaN,NaN,60,
,G07,SYBR,ATP_synthase,Unkn-27,D3PT,,24.7096031014143,24.9864779111822,0.570889960947308,NaN,NaN,NaN,NaN,60,
,G08,SYBR,ATP_synthase,Unkn-27,D3PT,,24.6068220789965,24.9864779111822,0.570889960947308,NaN,NaN,NaN,NaN,60,
,G09,SYBR,ATP_synthase,Unkn-27,D3PT,,25.643008553136,24.9864779111822,0.570889960947308,NaN,NaN,NaN,NaN,60,
,G10,SYBR,ATP_synthase,Unkn-28,D4PT,,23.3518263404904,23.3892239887501,0.0401745823591048,NaN,NaN,NaN,NaN,60,
,G11,SYBR,ATP_synthase,Unkn-28,D4PT,,23.4316937824902,23.3892239887501,0.0401745823591048,NaN,NaN,NaN,NaN,60,
,G12,SYBR,ATP_synthase,Unkn-28,D4PT,,23.3841518432696,23.3892239887501,0.0401745823591048,NaN,NaN,NaN,NaN,60,
,H01,SYBR,ATP_synthase,Unkn-29,D5PT,,24.7663783278038,24.7154925867744,0.115904994260515,NaN,NaN,NaN,NaN,60,
,H02,SYBR,ATP_synthase,Unkn-29,D5PT,,24.5828492091972,24.7154925867744,0.115904994260515,NaN,NaN,NaN,NaN,60,
,H03,SYBR,ATP_synthase,Unkn-29,D5PT,,24.7972502233221,24.7154925867744,0.115904994260515,NaN,NaN,NaN,NaN,60,
,H04,SYBR,ATP_synthase,NTC-01,,,NaN,0,0,NaN,NaN,0,0,60,
,H05,SYBR,ATP_synthase,NTC-01,,,NaN,0,0,NaN,NaN,0,0,60,
,H06,SYBR,ATP_synthase,NTC-01,,,NaN,0,0,NaN,NaN,0,0,60,
