,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,VIPERIN,Unkn-01,A1C,,32.1269416414806,31.8015272694342,0.460205418339215,NaN,NaN,NaN,NaN,60,
,A02,SYBR,VIPERIN,Unkn-01,A1C,,31.4761128973877,31.8015272694342,0.460205418339215,NaN,NaN,NaN,NaN,60,
,A04,SYBR,VIPERIN,Unkn-02,A2C,,30.0501296014607,29.9252406042974,0.111175864700681,NaN,NaN,NaN,NaN,60,
,A05,SYBR,VIPERIN,Unkn-02,A2C,,29.8885279280879,29.9252406042974,0.111175864700681,NaN,NaN,NaN,NaN,60,
,A06,SYBR,VIPERIN,Unkn-02,A2C,,29.8370642833435,29.9252406042974,0.111175864700681,NaN,NaN,NaN,NaN,60,
,A07,SYBR,VIPERIN,Unkn-03,A3C,,28.5916751093899,28.6054866820065,0.0623832809098266,NaN,NaN,NaN,NaN,60,
,A08,SYBR,VIPERIN,Unkn-03,A3C,,28.6736183132128,28.6054866820065,0.0623832809098266,NaN,NaN,NaN,NaN,60,
,A09,SYBR,VIPERIN,Unkn-03,A3C,,28.5511666234169,28.6054866820065,0.0623832809098266,NaN,NaN,NaN,NaN,60,
,A10,SYBR,VIPERIN,Unkn-04,A4C,,29.1204413205366,29.1091953716172,0.0516248872301676,NaN,NaN,NaN,NaN,60,
,A11,SYBR,VIPERIN,Unkn-04,A4C,,29.0528745130182,29.1091953716172,0.0516248872301676,NaN,NaN,NaN,NaN,60,
,A12,SYBR,VIPERIN,Unkn-04,A4C,,29.1542702812969,29.1091953716172,0.0516248872301676,NaN,NaN,NaN,NaN,60,
,B01,SYBR,VIPERIN,Unkn-05,A5C,,27.9353559526867,28.0602989224439,0.111087267701831,NaN,NaN,NaN,NaN,60,
,B02,SYBR,VIPERIN,Unkn-05,A5C,,28.0976243981629,28.0602989224439,0.111087267701831,NaN,NaN,NaN,NaN,60,
,B03,SYBR,VIPERIN,Unkn-05,A5C,,28.1479164164821,28.0602989224439,0.111087267701831,NaN,NaN,NaN,NaN,60,
,B04,SYBR,VIPERIN,Unkn-06,B1C,,28.7997717006715,28.7603383578336,0.126832813546187,NaN,NaN,NaN,NaN,60,
,B05,SYBR,VIPERIN,Unkn-06,B1C,,28.6184729197549,28.7603383578336,0.126832813546187,NaN,NaN,NaN,NaN,60,
,B06,SYBR,VIPERIN,Unkn-06,B1C,,28.8627704530746,28.7603383578336,0.126832813546187,NaN,NaN,NaN,NaN,60,
,B07,SYBR,VIPERIN,Unkn-07,B2C,,28.7846301484231,28.8056904703071,0.0523263422523911,NaN,NaN,NaN,NaN,60,
,B08,SYBR,VIPERIN,Unkn-07,B2C,,28.8652654395892,28.8056904703071,0.0523263422523911,NaN,NaN,NaN,NaN,60,
,B09,SYBR,VIPERIN,Unkn-07,B2C,,28.767175822909,28.8056904703071,0.0523263422523911,NaN,NaN,NaN,NaN,60,
,B10,SYBR,VIPERIN,Unkn-08,B3C,,28.3236253350422,28.3181008720356,0.0257715923075723,NaN,NaN,NaN,NaN,60,
,B11,SYBR,VIPERIN,Unkn-08,B3C,,28.3406622500979,28.3181008720356,0.0257715923075723,NaN,NaN,NaN,NaN,60,
,B12,SYBR,VIPERIN,Unkn-08,B3C,,28.2900150309666,28.3181008720356,0.0257715923075723,NaN,NaN,NaN,NaN,60,
,C01,SYBR,VIPERIN,Unkn-09,B4C,,28.3847713960946,28.3000104938101,0.0784836393713213,NaN,NaN,NaN,NaN,60,
,C02,SYBR,VIPERIN,Unkn-09,B4C,,28.2854036584191,28.3000104938101,0.0784836393713213,NaN,NaN,NaN,NaN,60,
,C03,SYBR,VIPERIN,Unkn-09,B4C,,28.2298564269165,28.3000104938101,0.0784836393713213,NaN,NaN,NaN,NaN,60,
,C04,SYBR,VIPERIN,Unkn-10,B5C,,28.3964537309927,28.4540236610521,0.135339515279391,NaN,NaN,NaN,NaN,60,
