,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,HSP70,Unkn-01,A1C,,30.7149353168091,30.4244720705554,0.257173117593355,NaN,NaN,NaN,NaN,60,
,A02,SYBR,HSP70,Unkn-01,A1C,,30.2257489589046,30.4244720705554,0.257173117593355,NaN,NaN,NaN,NaN,60,
,A03,SYBR,HSP70,Unkn-01,A1C,,30.3327319359526,30.4244720705554,0.257173117593355,NaN,NaN,NaN,NaN,60,
,A04,SYBR,HSP70,Unkn-02,A2C,,29.3040949639832,29.2217119030064,0.196259138091902,NaN,NaN,NaN,NaN,60,
,A05,SYBR,HSP70,Unkn-02,A2C,,28.9976886938279,29.2217119030064,0.196259138091902,NaN,NaN,NaN,NaN,60,
,A06,SYBR,HSP70,Unkn-02,A2C,,29.3633520512082,29.2217119030064,0.196259138091902,NaN,NaN,NaN,NaN,60,
,A07,SYBR,HSP70,Unkn-03,A3C,,27.0563891110722,26.9625880457808,0.105756655079717,NaN,NaN,NaN,NaN,60,
,A08,SYBR,HSP70,Unkn-03,A3C,,26.8479712654076,26.9625880457808,0.105756655079717,NaN,NaN,NaN,NaN,60,
,A09,SYBR,HSP70,Unkn-03,A3C,,26.9834037608627,26.9625880457808,0.105756655079717,NaN,NaN,NaN,NaN,60,
,A10,SYBR,HSP70,Unkn-04,A4C,,28.3145226197331,28.1677929171704,0.131688076751929,NaN,NaN,NaN,NaN,60,
,A11,SYBR,HSP70,Unkn-04,A4C,,28.0598658705303,28.1677929171704,0.131688076751929,NaN,NaN,NaN,NaN,60,
,A12,SYBR,HSP70,Unkn-04,A4C,,28.1289902612479,28.1677929171704,0.131688076751929,NaN,NaN,NaN,NaN,60,
,B01,SYBR,HSP70,Unkn-05,A5C,,31.2238392957483,31.2551905455105,0.0279006635532331,NaN,NaN,NaN,NaN,60,
,B02,SYBR,HSP70,Unkn-05,A5C,,31.2772904509327,31.2551905455105,0.0279006635532331,NaN,NaN,NaN,NaN,60,
,B03,SYBR,HSP70,Unkn-05,A5C,,31.2644418898507,31.2551905455105,0.0279006635532331,NaN,NaN,NaN,NaN,60,
,B04,SYBR,HSP70,Unkn-06,B1C,,30.4288008825331,30.2939259526768,0.119914618887267,NaN,NaN,NaN,NaN,60,
,B05,SYBR,HSP70,Unkn-06,B1C,,30.1993576787843,30.2939259526768,0.119914618887267,NaN,NaN,NaN,NaN,60,
,B06,SYBR,HSP70,Unkn-06,B1C,,30.2536192967129,30.2939259526768,0.119914618887267,NaN,NaN,NaN,NaN,60,
,B07,SYBR,HSP70,Unkn-07,B2C,,30.3821133564025,30.1782746270395,0.18563178673467,NaN,NaN,NaN,NaN,60,
,B08,SYBR,HSP70,Unkn-07,B2C,,30.018940198524,30.1782746270395,0.18563178673467,NaN,NaN,NaN,NaN,60,
,B09,SYBR,HSP70,Unkn-07,B2C,,30.1337703261918,30.1782746270395,0.18563178673467,NaN,NaN,NaN,NaN,60,
,B10,SYBR,HSP70,Unkn-08,B3C,,29.1342376334017,29.1157596202117,0.100628512446799,NaN,NaN,NaN,NaN,60,
,B11,SYBR,HSP70,Unkn-08,B3C,,29.0071726403677,29.1157596202117,0.100628512446799,NaN,NaN,NaN,NaN,60,
,B12,SYBR,HSP70,Unkn-08,B3C,,29.2058685868656,29.1157596202117,0.100628512446799,NaN,NaN,NaN,NaN,60,
,C01,SYBR,HSP70,Unkn-09,B4C,,30.1424236708757,30.1760280026289,0.107603640991998,NaN,NaN,NaN,NaN,60,
,C02,SYBR,HSP70,Unkn-09,B4C,,30.089236707224,30.1760280026289,0.107603640991998,NaN,NaN,NaN,NaN,60,
,C03,SYBR,HSP70,Unkn-09,B4C,,30.2964236297871,30.1760280026289,0.107603640991998,NaN,NaN,NaN,NaN,60,
,C04,SYBR,HSP70,Unkn-10,B5C,,27.6400571744288,27.689728388376,0.226186438537062,NaN,NaN,NaN,NaN,60,
,C05,SYBR,HSP70,Unkn-10,B5C,,27.4925057082788,27.689728388376,0.226186438537062,NaN,NaN,NaN,NaN,60,
,C06,SYBR,HSP70,Unkn-10,B5C,,27.9366222824205,27.689728388376,0.226186438537062,NaN,NaN,NaN,NaN,60,
,C07,SYBR,HSP70,Unkn-11,C1C,,27.927313439333,27.8055051366373,0.140791118552436,NaN,NaN,NaN,NaN,60,
,C08,SYBR,HSP70,Unkn-11,C1C,,27.6513583335198,27.8055051366373,0.140791118552436,NaN,NaN,NaN,NaN,60,
,C09,SYBR,HSP70,Unkn-11,C1C,,27.837843637059,27.8055051366373,0.140791118552436,NaN,NaN,NaN,NaN,60,
,C10,SYBR,HSP70,Unkn-12,C2C,,28.3753678609849,28.1030452496174,0.288124998493769,NaN,NaN,NaN,NaN,60,
,C11,SYBR,HSP70,Unkn-12,C2C,,27.8013656329813,28.1030452496174,0.288124998493769,NaN,NaN,NaN,NaN,60,
,C12,SYBR,HSP70,Unkn-12,C2C,,28.1324022548859,28.1030452496174,0.288124998493769,NaN,NaN,NaN,NaN,60,
,D01,SYBR,HSP70,Unkn-13,C3C,,30.086063499956,29.922556054323,0.144090561685881,NaN,NaN,NaN,NaN,60,
,D02,SYBR,HSP70,Unkn-13,C3C,,29.8674683470296,29.922556054323,0.144090561685881,NaN,NaN,NaN,NaN,60,
,D03,SYBR,HSP70,Unkn-13,C3C,,29.8141363159834,29.922556054323,0.144090561685881,NaN,NaN,NaN,NaN,60,
,D04,SYBR,HSP70,Unkn-14,C4C,,31.6726494481177,31.5209485489012,0.202973240313083,NaN,NaN,NaN,NaN,60,
,D05,SYBR,HSP70,Unkn-14,C4C,,31.2903781452926,31.5209485489012,0.202973240313083,NaN,NaN,NaN,NaN,60,
,D06,SYBR,HSP70,Unkn-14,C4C,,31.5998180532934,31.5209485489012,0.202973240313083,NaN,NaN,NaN,NaN,60,
,D07,SYBR,HSP70,Unkn-15,C5C,,28.091142258399,28.1423560247304,0.221405682046187,NaN,NaN,NaN,NaN,60,
,D08,SYBR,HSP70,Unkn-15,C5C,,27.9510450924776,28.1423560247304,0.221405682046187,NaN,NaN,NaN,NaN,60,
,D09,SYBR,HSP70,Unkn-15,C5C,,28.3848807233147,28.1423560247304,0.221405682046187,NaN,NaN,NaN,NaN,60,
,D10,SYBR,HSP70,Unkn-16,D1C,,27.8594539353965,27.8803695694692,0.113479029500388,NaN,NaN,NaN,NaN,60,
,D11,SYBR,HSP70,Unkn-16,D1C,,27.7788033162132,27.8803695694692,0.113479029500388,NaN,NaN,NaN,NaN,60,
,D12,SYBR,HSP70,Unkn-16,D1C,,28.0028514567978,27.8803695694692,0.113479029500388,NaN,NaN,NaN,NaN,60,
,E01,SYBR,HSP70,Unkn-17,D2C,,29.2709254837371,29.0249973099799,0.243899160546039,NaN,NaN,NaN,NaN,60,
,E02,SYBR,HSP70,Unkn-17,D2C,,28.7831791086189,29.0249973099799,0.243899160546039,NaN,NaN,NaN,NaN,60,
,E03,SYBR,HSP70,Unkn-17,D2C,,29.0208873375837,29.0249973099799,0.243899160546039,NaN,NaN,NaN,NaN,60,
,E04,SYBR,HSP70,Unkn-18,D3C,,29.5737761943027,29.53702283864,0.101815813844025,NaN,NaN,NaN,NaN,60,
,E05,SYBR,HSP70,Unkn-18,D3C,,29.6153588956702,29.53702283864,0.101815813844025,NaN,NaN,NaN,NaN,60,
,E06,SYBR,HSP70,Unkn-18,D3C,,29.4219334259473,29.53702283864,0.101815813844025,NaN,NaN,NaN,NaN,60,
,E07,SYBR,HSP70,Unkn-19,D4C,,28.0118293125593,27.9309006144033,0.084223241233118,NaN,NaN,NaN,NaN,60,
,E08,SYBR,HSP70,Unkn-19,D4C,,27.9371424075862,27.9309006144033,0.084223241233118,NaN,NaN,NaN,NaN,60,
,E09,SYBR,HSP70,Unkn-19,D4C,,27.8437301230644,27.9309006144033,0.084223241233118,NaN,NaN,NaN,NaN,60,
,E10,SYBR,HSP70,Unkn-20,D5C,,31.1664580153567,31.28269661958,0.211232324759059,NaN,NaN,NaN,NaN,60,
,E11,SYBR,HSP70,Unkn-20,D5C,,31.1551131075253,31.28269661958,0.211232324759059,NaN,NaN,NaN,NaN,60,
,E12,SYBR,HSP70,Unkn-20,D5C,,31.5265187358579,31.28269661958,0.211232324759059,NaN,NaN,NaN,NaN,60,
,F01,SYBR,HSP70,Unkn-21,A1M,,29.0524808686276,29.0163256589119,0.102733407178785,NaN,NaN,NaN,NaN,60,
,F02,SYBR,HSP70,Unkn-21,A1M,,28.9004024943267,29.0163256589119,0.102733407178785,NaN,NaN,NaN,NaN,60,
,F03,SYBR,HSP70,Unkn-21,A1M,,29.0960936137815,29.0163256589119,0.102733407178785,NaN,NaN,NaN,NaN,60,
,F04,SYBR,HSP70,Unkn-22,A2M,,31.841541318114,31.9691004822727,0.118167215934691,NaN,NaN,NaN,NaN,60,
,F05,SYBR,HSP70,Unkn-22,A2M,,31.9909278814396,31.9691004822727,0.118167215934691,NaN,NaN,NaN,NaN,60,
,F06,SYBR,HSP70,Unkn-22,A2M,,32.0748322472644,31.9691004822727,0.118167215934691,NaN,NaN,NaN,NaN,60,
,F07,SYBR,HSP70,Unkn-23,A3M,,31.6980946896766,31.7190749231829,0.110857436247845,NaN,NaN,NaN,NaN,60,
,F08,SYBR,HSP70,Unkn-23,A3M,,31.6202067136735,31.7190749231829,0.110857436247845,NaN,NaN,NaN,NaN,60,
,F09,SYBR,HSP70,Unkn-23,A3M,,31.8389233661987,31.7190749231829,0.110857436247845,NaN,NaN,NaN,NaN,60,
,F10,SYBR,HSP70,Unkn-24,A4M,,28.9860176718725,28.9198550385777,0.0908011535499591,NaN,NaN,NaN,NaN,60,
