,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,GAPDH,Unkn-01,C3M,,23.8653992553977,23.8237302507972,0.0662734095878506,NaN,NaN,NaN,NaN,60,
,A02,SYBR,GAPDH,Unkn-01,C3M,,23.8584829355108,23.8237302507972,0.0662734095878506,NaN,NaN,NaN,NaN,60,
,A03,SYBR,GAPDH,Unkn-01,C3M,,23.7473085614832,23.8237302507972,0.0662734095878506,NaN,NaN,NaN,NaN,60,
,A04,SYBR,GAPDH,Unkn-02,C4M,,24.6388291515875,24.2575417158011,0.331679673263547,NaN,NaN,NaN,NaN,60,
,A05,SYBR,GAPDH,Unkn-02,C4M,,24.0356518119045,24.2575417158011,0.331679673263547,NaN,NaN,NaN,NaN,60,
,A06,SYBR,GAPDH,Unkn-02,C4M,,24.0981441839112,24.2575417158011,0.331679673263547,NaN,NaN,NaN,NaN,60,
,A07,SYBR,GAPDH,Unkn-03,C5M,,24.3284663675278,24.2840219656082,0.115243802669993,NaN,NaN,NaN,NaN,60,
,A08,SYBR,GAPDH,Unkn-03,C5M,,24.1531735458642,24.2840219656082,0.115243802669993,NaN,NaN,NaN,NaN,60,
,A09,SYBR,GAPDH,Unkn-03,C5M,,24.3704259834326,24.2840219656082,0.115243802669993,NaN,NaN,NaN,NaN,60,
,A10,SYBR,GAPDH,Unkn-04,D1M,,24.0636911232992,24.0165756539822,0.152765920482597,NaN,NaN,NaN,NaN,60,
,A11,SYBR,GAPDH,Unkn-04,D1M,,23.8458020034919,24.0165756539822,0.152765920482597,NaN,NaN,NaN,NaN,60,
,A12,SYBR,GAPDH,Unkn-04,D1M,,24.1402338351554,24.0165756539822,0.152765920482597,NaN,NaN,NaN,NaN,60,
,B01,SYBR,GAPDH,Unkn-05,D2M,,23.1406167964468,23.0781607721587,0.061780671145366,NaN,NaN,NaN,NaN,60,
,B02,SYBR,GAPDH,Unkn-05,D2M,,23.0170783616827,23.0781607721587,0.061780671145366,NaN,NaN,NaN,NaN,60,
,B03,SYBR,GAPDH,Unkn-05,D2M,,23.0767871583467,23.0781607721587,0.061780671145366,NaN,NaN,NaN,NaN,60,
,B04,SYBR,GAPDH,Unkn-06,D3M,,23.2506859933028,23.172512407195,0.0680245505675101,NaN,NaN,NaN,NaN,60,
,B05,SYBR,GAPDH,Unkn-06,D3M,,23.1400594144238,23.172512407195,0.0680245505675101,NaN,NaN,NaN,NaN,60,
,B06,SYBR,GAPDH,Unkn-06,D3M,,23.1267918138583,23.172512407195,0.0680245505675101,NaN,NaN,NaN,NaN,60,
,B07,SYBR,GAPDH,Unkn-07,D4M,,23.4898661949906,23.5280843768373,0.0971458315088342,NaN,NaN,NaN,NaN,60,
,B08,SYBR,GAPDH,Unkn-07,D4M,,23.4558597909936,23.5280843768373,0.0971458315088342,NaN,NaN,NaN,NaN,60,
,B09,SYBR,GAPDH,Unkn-07,D4M,,23.6385271445277,23.5280843768373,0.0971458315088342,NaN,NaN,NaN,NaN,60,
,B10,SYBR,GAPDH,Unkn-08,D5M,,24.4875876541198,24.4533111488371,0.0841581643243405,NaN,NaN,NaN,NaN,60,
,B11,SYBR,GAPDH,Unkn-08,D5M,,24.3574236897766,24.4533111488371,0.0841581643243405,NaN,NaN,NaN,NaN,60,
,B12,SYBR,GAPDH,Unkn-08,D5M,,24.5149221026149,24.4533111488371,0.0841581643243405,NaN,NaN,NaN,NaN,60,
,C01,SYBR,GAPDH,Unkn-09,A1T,,23.5419381974986,23.4465386766931,0.113914485267462,NaN,NaN,NaN,NaN,60,
,C02,SYBR,GAPDH,Unkn-09,A1T,,23.3204124633149,23.4465386766931,0.113914485267462,NaN,NaN,NaN,NaN,60,
,C03,SYBR,GAPDH,Unkn-09,A1T,,23.4772653692658,23.4465386766931,0.113914485267462,NaN,NaN,NaN,NaN,60,
,C04,SYBR,GAPDH,Unkn-10,A2T,,23.4665018279697,23.5392442500473,0.199545299975528,NaN,NaN,NaN,NaN,60,
,C05,SYBR,GAPDH,Unkn-10,A2T,,23.3862752071382,23.5392442500473,0.199545299975528,NaN,NaN,NaN,NaN,60,
,C06,SYBR,GAPDH,Unkn-10,A2T,,23.7649557150339,23.5392442500473,0.199545299975528,NaN,NaN,NaN,NaN,60,
