,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,C02,SYBR,Cg_Hsp90_F/R (S,Unkn-09,D4PM,,23.2566355317558,23.1812790164275,0.091115768353802,NaN,NaN,NaN,NaN,60,
,C03,SYBR,Cg_Hsp90_F/R (S,Unkn-09,D4PM,,23.0800151476482,23.1812790164275,0.091115768353802,NaN,NaN,NaN,NaN,60,
,C04,SYBR,Cg_Hsp90_F/R (S,Unkn-10,A1PT,,24.1152483692148,24.1700978426685,0.0546257656959579,NaN,NaN,NaN,NaN,60,
,C05,SYBR,Cg_Hsp90_F/R (S,Unkn-10,A1PT,,24.2244971178392,24.1700978426685,0.0546257656959579,NaN,NaN,NaN,NaN,60,
,C06,SYBR,Cg_Hsp90_F/R (S,Unkn-10,A1PT,,24.1705480409517,24.1700978426685,0.0546257656959579,NaN,NaN,NaN,NaN,60,
,C07,SYBR,Cg_Hsp90_F/R (S,Unkn-11,A2PT,,24.5082981826535,24.3743442794986,0.126165174761692,NaN,NaN,NaN,NaN,60,
,C08,SYBR,Cg_Hsp90_F/R (S,Unkn-11,A2PT,,24.3569648600657,24.3743442794986,0.126165174761692,NaN,NaN,NaN,NaN,60,
,C09,SYBR,Cg_Hsp90_F/R (S,Unkn-11,A2PT,,24.2577697957766,24.3743442794986,0.126165174761692,NaN,NaN,NaN,NaN,60,
,C10,SYBR,Cg_Hsp90_F/R (S,Unkn-12,A3PT,,24.2979403818662,24.253808864637,0.0389294840513994,NaN,NaN,NaN,NaN,60,
,C11,SYBR,Cg_Hsp90_F/R (S,Unkn-12,A3PT,,24.2391465929575,24.253808864637,0.0389294840513994,NaN,NaN,NaN,NaN,60,
,C12,SYBR,Cg_Hsp90_F/R (S,Unkn-12,A3PT,,24.2243396190874,24.253808864637,0.0389294840513994,NaN,NaN,NaN,NaN,60,
,D01,SYBR,Cg_Hsp90_F/R (S,Unkn-13,A4PT,,24.0590303270429,23.9239059272141,0.12316608977287,NaN,NaN,NaN,NaN,60,
,D02,SYBR,Cg_Hsp90_F/R (S,Unkn-13,A4PT,,23.8947616020212,23.9239059272141,0.12316608977287,NaN,NaN,NaN,NaN,60,
,D03,SYBR,Cg_Hsp90_F/R (S,Unkn-13,A4PT,,23.8179258525782,23.9239059272141,0.12316608977287,NaN,NaN,NaN,NaN,60,
,D04,SYBR,Cg_Hsp90_F/R (S,Unkn-14,A5PT,,23.2416838992743,23.1318332714942,0.119226596085257,NaN,NaN,NaN,NaN,60,
,D05,SYBR,Cg_Hsp90_F/R (S,Unkn-14,A5PT,,23.0050427302941,23.1318332714942,0.119226596085257,NaN,NaN,NaN,NaN,60,
,D06,SYBR,Cg_Hsp90_F/R (S,Unkn-14,A5PT,,23.1487731849141,23.1318332714942,0.119226596085257,NaN,NaN,NaN,NaN,60,
,D07,SYBR,Cg_Hsp90_F/R (S,Unkn-15,B1PT,,22.8555298193024,22.8040838440695,0.0704130715461903,NaN,NaN,NaN,NaN,60,
,D08,SYBR,Cg_Hsp90_F/R (S,Unkn-15,B1PT,,22.8328859366348,22.8040838440695,0.0704130715461903,NaN,NaN,NaN,NaN,60,
,D09,SYBR,Cg_Hsp90_F/R (S,Unkn-15,B1PT,,22.7238357762714,22.8040838440695,0.0704130715461903,NaN,NaN,NaN,NaN,60,
,D10,SYBR,Cg_Hsp90_F/R (S,Unkn-16,B2PT,,24.1472587484797,24.1683968465096,0.0281685137358478,NaN,NaN,NaN,NaN,60,
,D11,SYBR,Cg_Hsp90_F/R (S,Unkn-16,B2PT,,24.157556767218,24.1683968465096,0.0281685137358478,NaN,NaN,NaN,NaN,60,
,D12,SYBR,Cg_Hsp90_F/R (S,Unkn-16,B2PT,,24.200375023831,24.1683968465096,0.0281685137358478,NaN,NaN,NaN,NaN,60,
,E01,SYBR,Cg_Hsp90_F/R (S,Unkn-17,B3PT,,24.5328913797766,24.4146764244451,0.105141258049117,NaN,NaN,NaN,NaN,60,
,E02,SYBR,Cg_Hsp90_F/R (S,Unkn-17,B3PT,,24.379518944611,24.4146764244451,0.105141258049117,NaN,NaN,NaN,NaN,60,
,E03,SYBR,Cg_Hsp90_F/R (S,Unkn-17,B3PT,,24.3316189489477,24.4146764244451,0.105141258049117,NaN,NaN,NaN,NaN,60,
,E04,SYBR,Cg_Hsp90_F/R (S,Unkn-18,B4PT,,24.002473443648,23.9940032405176,0.0286769608132469,NaN,NaN,NaN,NaN,60,
,E05,SYBR,Cg_Hsp90_F/R (S,Unkn-18,B4PT,,24.0174910505182,23.9940032405176,0.0286769608132469,NaN,NaN,NaN,NaN,60,
,E06,SYBR,Cg_Hsp90_F/R (S,Unkn-18,B4PT,,23.9620452273867,23.9940032405176,0.0286769608132469,NaN,NaN,NaN,NaN,60,
,E07,SYBR,Cg_Hsp90_F/R (S,Unkn-19,B5PT,,24.2281033132923,24.2082300679117,0.0625218686429856,NaN,NaN,NaN,NaN,60,
,E08,SYBR,Cg_Hsp90_F/R (S,Unkn-19,B5PT,,24.2583998063419,24.2082300679117,0.0625218686429856,NaN,NaN,NaN,NaN,60,
,E09,SYBR,Cg_Hsp90_F/R (S,Unkn-19,B5PT,,24.138187084101,24.2082300679117,0.0625218686429856,NaN,NaN,NaN,NaN,60,
,E10,SYBR,Cg_Hsp90_F/R (S,Unkn-20,C1PT,,22.973803174844,22.9850148569344,0.0463546956951841,NaN,NaN,NaN,NaN,60,
,E11,SYBR,Cg_Hsp90_F/R (S,Unkn-20,C1PT,,23.035947086006,22.9850148569344,0.0463546956951841,NaN,NaN,NaN,NaN,60,
,E12,SYBR,Cg_Hsp90_F/R (S,Unkn-20,C1PT,,22.9452943099532,22.9850148569344,0.0463546956951841,NaN,NaN,NaN,NaN,60,
,F01,SYBR,Cg_Hsp90_F/R (S,Unkn-21,C2PT,,23.9756885200241,23.8076573420359,0.17837738661855,NaN,NaN,NaN,NaN,60,
,F02,SYBR,Cg_Hsp90_F/R (S,Unkn-21,C2PT,,23.826804897986,23.8076573420359,0.17837738661855,NaN,NaN,NaN,NaN,60,
,F03,SYBR,Cg_Hsp90_F/R (S,Unkn-21,C2PT,,23.6204786080976,23.8076573420359,0.17837738661855,NaN,NaN,NaN,NaN,60,
,F04,SYBR,Cg_Hsp90_F/R (S,Unkn-22,C3PT,,24.0266369622249,24.0003332036545,0.0419339756969354,NaN,NaN,NaN,NaN,60,
,F05,SYBR,Cg_Hsp90_F/R (S,Unkn-22,C3PT,,23.9519741868607,24.0003332036545,0.0419339756969354,NaN,NaN,NaN,NaN,60,
,F06,SYBR,Cg_Hsp90_F/R (S,Unkn-22,C3PT,,24.022388461878,24.0003332036545,0.0419339756969354,NaN,NaN,NaN,NaN,60,
,F07,SYBR,Cg_Hsp90_F/R (S,Unkn-23,C4PT,,23.2576306839163,23.2326476229486,0.0825573118510226,NaN,NaN,NaN,NaN,60,
,F08,SYBR,Cg_Hsp90_F/R (S,Unkn-23,C4PT,,23.2998278863355,23.2326476229486,0.0825573118510226,NaN,NaN,NaN,NaN,60,
,F09,SYBR,Cg_Hsp90_F/R (S,Unkn-23,C4PT,,23.140484298594,23.2326476229486,0.0825573118510226,NaN,NaN,NaN,NaN,60,
,F10,SYBR,Cg_Hsp90_F/R (S,Unkn-24,C5PT,,23.5466846865291,23.5420126532239,0.00715890148580355,NaN,NaN,NaN,NaN,60,
,F11,SYBR,Cg_Hsp90_F/R (S,Unkn-24,C5PT,,23.545582476823,23.5420126532239,0.00715890148580355,NaN,NaN,NaN,NaN,60,
,F12,SYBR,Cg_Hsp90_F/R (S,Unkn-24,C5PT,,23.5337707963195,23.5420126532239,0.00715890148580355,NaN,NaN,NaN,NaN,60,
,G01,SYBR,Cg_Hsp90_F/R (S,Unkn-25,D1PT,,24.1981064989931,24.0279609760643,0.180132021667468,NaN,NaN,NaN,NaN,60,
,G02,SYBR,Cg_Hsp90_F/R (S,Unkn-25,D1PT,,23.8392763378653,24.0279609760643,0.180132021667468,NaN,NaN,NaN,NaN,60,
,G03,SYBR,Cg_Hsp90_F/R (S,Unkn-25,D1PT,,24.0465000913346,24.0279609760643,0.180132021667468,NaN,NaN,NaN,NaN,60,
,G04,SYBR,Cg_Hsp90_F/R (S,Unkn-26,D2PT,,23.7239525257422,23.6709396826416,0.068757811844199,NaN,NaN,NaN,NaN,60,
,G05,SYBR,Cg_Hsp90_F/R (S,Unkn-26,D2PT,,23.6956178831901,23.6709396826416,0.068757811844199,NaN,NaN,NaN,NaN,60,
,G06,SYBR,Cg_Hsp90_F/R (S,Unkn-26,D2PT,,23.5932486389925,23.6709396826416,0.068757811844199,NaN,NaN,NaN,NaN,60,
,G07,SYBR,Cg_Hsp90_F/R (S,Unkn-27,D3PT,,23.3719586092418,23.2991093090626,0.0746939426972384,NaN,NaN,NaN,NaN,60,
,G08,SYBR,Cg_Hsp90_F/R (S,Unkn-27,D3PT,,23.3026711526077,23.2991093090626,0.0746939426972384,NaN,NaN,NaN,NaN,60,
,G09,SYBR,Cg_Hsp90_F/R (S,Unkn-27,D3PT,,23.2226981653382,23.2991093090626,0.0746939426972384,NaN,NaN,NaN,NaN,60,
,G10,SYBR,Cg_Hsp90_F/R (S,Unkn-28,D4PT,,22.7176179656527,22.7181458711921,0.0673551736785818,NaN,NaN,NaN,NaN,60,
,G11,SYBR,Cg_Hsp90_F/R (S,Unkn-28,D4PT,,22.651056201876,22.7181458711921,0.0673551736785818,NaN,NaN,NaN,NaN,60,
,G12,SYBR,Cg_Hsp90_F/R (S,Unkn-28,D4PT,,22.7857634460476,22.7181458711921,0.0673551736785818,NaN,NaN,NaN,NaN,60,
,H01,SYBR,Cg_Hsp90_F/R (S,Unkn-29,D5PT,,23.457351402865,23.3644929985015,0.0813382134611004,NaN,NaN,NaN,NaN,60,
,H02,SYBR,Cg_Hsp90_F/R (S,Unkn-29,D5PT,,23.3058616439136,23.3644929985015,0.0813382134611004,NaN,NaN,NaN,NaN,60,
,H03,SYBR,Cg_Hsp90_F/R (S,Unkn-29,D5PT,,23.3302659487259,23.3644929985015,0.0813382134611004,NaN,NaN,NaN,NaN,60,
,H04,SYBR,Cg_Hsp90_F/R (S,NTC-01,,,NaN,0,0,NaN,NaN,0,0,60,
,H05,SYBR,Cg_Hsp90_F/R (S,NTC-01,,,NaN,0,0,NaN,NaN,0,0,60,
,H06,SYBR,Cg_Hsp90_F/R (S,NTC-01,,,NaN,0,0,NaN,NaN,0,0,60,
